323,R3FLK3HERXR47XXL3X6O,2014-12-05,TRUE,611000002991-003
324,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
325,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
326,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
327,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
328,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
329,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
330,R106CXJGRXX4AXXL8XXK,2014-12-18,,611000007416-001
331,R1HRQ4XXXXR4XXXL4X5V,2014-12-22,FALSE,611000002421-001
332,R3HRQ4XXXXR4XXXL4X5V,2014-12-22,FALSE,611000002421-001
333,R3FLK4XXXXR2XXXL4XXO,2014-12-29,TRUE,611000008626-001
334,R3FLK4XXXXR2XXXL4XXO,2014-12-29,TRUE,611000008626-001
335,R3FLK4XXXXR2XXXL4XXO,2014-12-29,TRUE,611000008626-001
336,R3FLK4XXXXR2XXXL4XXO,2014-12-29,TRUE,611000008626-002
337,R3FLK3XXXXR2XXXL4XXO,2014-12-30,TRUE,611000008626-002
338,R3FLK3XXXXR2XXXL4XXO,2014-12-30,TRUE,611000008626-001
339,R106CXERRXX4AXXL3XXK,2015-01-12,FALSE,P04012614601A130
340,R106CXERRXX4AXXL3XXK,2015-01-12,FALSE,P04012614601A130
341,R106CXERRXX4AXXL3XXK,2015-01-12,FALSE,P04012614601A130
342,R106CXERRXX4AXXL3XXK,2015-01-12,FALSE,
343,R106CXERRXX4AXXL3XXK,2015-01-12,,
344,R106CXERRXX4AXXL3XXK,2015-01-12,,P0401261460A150
345,R106CXERRXX4AXXL3XXK,2015-01-12,,P0401261460A150
346,R106CXERRXX4AXXL3XXK,2015-01-12,,P0401261460A110
347,R106CXERRXX4AXXL3XXK,2015-01-12,,P0401261460A100
348,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A150
349,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A110
350,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A100
351,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A060
352,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A080
353,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A160
354,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A090
355,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A050
356,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A070
357,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A030
358,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A010
359,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A020
360,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A120
361,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A230
362,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A220
363,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A250
364,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A200
365,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A240
366,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A210
367,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A040
368,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A140
369,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A170
370,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A190
371,R106CXERRXX4AXXL3XXK,2015-01-12,,P04012614601A180
372,R106CXERRXX4AXXL3XXK,2015-01-13,,
373,R106CXERRXX4AXXL3XXK,2015-01-13,,
374,R106CXERRXX4AXXL3XXK,2015-01-13,,
375,R106CXERRXX4AXXL3XXK,2015-01-13,,
376,R106CXERRXX4AXXL3XXK,2015-01-13,,
377,R106CXERRXX4AXXL3XXK,2015-01-13,,
378,R106CXERRXX4AXXL3XXK,2015-01-13,,
379,R106CXERRXX4AXXL3XXK,2015-01-13,,
380,R106CXERRXX4AXXL3XXK,2015-01-13,,
381,R106CXERRXX4AXXL3XXK,2015-01-13,,
382,R106CXERRXX4AXXL3XXK,2015-01-13,,
383,R106CXERRXX4AXXL3XXK,2015-01-13,,
384,R106CXERRXX4AXXL3XXK,2015-01-13,,
385,R106CXERRXX4AXXL3XXK,2015-01-13,,
386,R106CXERRXX4AXXL3XXK,2015-01-13,,
387,R106CXERRXX4AXXL3XXK,2015-01-13,,
388,R106CXERRXX4AXXL3XXK,2015-01-13,,
389,R106CXERRXX4AXXL3XXK,2015-01-13,,
390,R106CXERRXX4AXXL3XXK,2015-01-13,,
391,R106CXERRXX4AXXL3XXK,2015-01-13,,
392,R106CXERRXX4AXXL3XXK,2015-01-13,,
393,R106CXERRXX4AXXL3XXK,2015-01-13,,
394,R106CXERRXX4AXXL3XXK,2015-01-13,,
395,R106CXERRXX4AXXL3XXK,2015-01-13,,
396,R106CXERRXX4AXXL3XXK,2015-01-13,,
397,R106CXERRXX4AXXL3XXK,2015-01-13,,
398,R106CXERRXX4AXXL3XXK,2015-01-13,,
399,R106CXERRXX4AXXL3XXK,2015-01-13,,
400,R106CXERRXX4AXXL3XXK,2015-01-13,,
401,R106CXERRXX4AXXL3XXK,2015-01-13,,
402,R106CXERRXX4AXXL3XXK,2015-01-13,,
403,R106CXERRXX4AXXL3XXK,2015-01-13,,
404,R106CXERRXX4AXXL3XXK,2015-01-13,,
405,R106CXERRXX4AXXL3XXK,2015-01-13,,
406,R106CXERRXX4AXXL3XXK,2015-01-13,,
407,R106CXERRXX4AXXL3XXK,2015-01-13,,
408,R106CXERRXX4AXXL3XXK,2015-01-13,,
409,R106CXERRXX4AXXL3XXK,2015-01-13,,
410,R106CXERRXX4AXXL3XXK,2015-01-13,,
411,R106CXERRXX4AXXL3XXK,2015-01-13,,
412,R106CXERRXX4AXXL3XXK,2015-01-13,,
413,R106CXERRXX4AXXL3XXK,2015-01-13,,
414,R106CXERRXX4AXXL3XXK,2015-01-13,,
415,R106CXERRXX4AXXL3XXK,2015-01-13,,
416,R106CXERRXX4AXXL3XXK,2015-01-13,,
417,R106CXERRXX4AXXL3XXK,2015-01-13,,
418,R106CXERRXX4AXXL3XXK,2015-01-13,,
419,R106CXERRXX4AXXL3XXK,2015-01-13,,
420,R106CXERRXX4AXXL3XXK,2015-01-13,,
421,R106CXERRXX4AXXL3XXK,2015-01-13,,
422,R106CXERRXX4AXXL3XXK,2015-01-13,,
423,R1HBOXHER5R4CKXL3XXO,2015-01-13,FALSE,
424,R1HBOXHER5R4CKXL3XXO,2015-01-13,FALSE,P04014379204A010
425,R1HBOXHER5R4CKXL3XXO,2015-01-13,FALSE,P04014379204B010
426,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
427,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
428,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
429,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
430,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
431,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
432,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
433,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
434,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P04014633908A010
435,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040144276600804
436,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P04014276600802
437,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008010
438,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008020
439,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008040
440,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P04014633908A010
441,R1EBDXHER5R4CKXL3XXK,2015-01-13,FALSE,P040142766008030
442,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P04014634112B010
443,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
444,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012010
445,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
446,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
447,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
448,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
449,R3FBH2HER5R4CKXL3XXO,2015-01-13,FALSE,P040142767012020
450,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003060
451,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003050
452,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003040
453,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003030
454,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003020
455,RE06DXEERXX4CXXL3XXF,2015-01-14,FALSE,P040131270003010
456,RE06DXEERXX4CXXL3XXH,2015-01-14,FALSE,P040131269002020
457,RE06DXEERXX4CXXL3XXH,2015-01-14,FALSE,P040131269002010
458,RE06DXEERXX4CXXL3XXK,2015-01-14,FALSE,P040131270004010
459,R006CXXXRXX2XXXL3T2B,2015-01-15,FALSE,P04013877005010
460,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877005010
461,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877004050
462,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877004040
463,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877004030
464,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877004020
465,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P04013877004010
466,R006CXXXRXX2XXXL3T2B,2015-01-15,FALSE,P040138778005010
467,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P040138777004050
468,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P040138777004040
469,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P040138777004030
470,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P040138777004020
471,R006CXXXRXX2XXXL3T2F,2015-01-15,FALSE,P040138777004010
472,R006CXXXRXX2XXXL3T2H,2015-01-15,FALSE,P040138776003040
473,R006CXXXRXX2XXXL3T2H,2015-01-15,FALSE,P040138776003030
474,R006CXXXRXX2XXXL3T2H,2015-01-15,FALSE,P040138776003020
475,R006CXXXRXX2XXXL3T2H,2015-01-15,FALSE,P040138776003010
476,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002150
477,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002140
478,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002130
479,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002120
480,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002110
481,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002100
482,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002090
483,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002080
484,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002070
485,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002070
486,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002070
487,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002070
488,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002060
489,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002050
490,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002040
491,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002030
492,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002020
493,R006CXXXRXX2XXXL3T2K,2015-01-15,FALSE,P040138775002010
494,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A010
495,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A020
496,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A030
497,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A040
498,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A050
499,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A060
500,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A070
501,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A080
502,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A090
503,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A100
504,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A110
505,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A120
506,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A130
507,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A140
508,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A150
509,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A160
510,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A170
511,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A180
512,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A190
513,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A200
514,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A210
515,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A220
516,RE06DXEERXX4CXXL3XXK,2015-01-15,FALSE,P0401057801A230
517,RE06DXHER5R4CKXL3XXK,2015-01-15,FALSE,P04014276600805
518,RE06DXHER5R4CKXL3XXK,2015-01-15,FALSE,P04014276600805
519,R106DXHER5R4CKXL3XXK,2015-01-16,FALSE,
520,R106DXHER5R4CKXL3XXK,2015-01-16,FALSE,
521,R106DXHER5R4CKXL3XXK,2015-01-16,FALSE,
522,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
523,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
524,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
525,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
526,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
527,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
528,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
529,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
530,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
531,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
532,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
533,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
534,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
535,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
536,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
537,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
538,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
539,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
540,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
541,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
542,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
543,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
544,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
545,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
546,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
547,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
548,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
549,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
550,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
551,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
552,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
553,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
554,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
555,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
556,RE06DXHER5R4CKXL3XXK,2015-01-16,FALSE,
557,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
558,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
559,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
560,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
561,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
562,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
563,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
564,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
565,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
566,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
567,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
568,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
569,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
570,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
571,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
572,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
573,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
574,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
575,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
576,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
577,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
578,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
579,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
580,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
581,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
582,R106CXHER5R4AKXL3XXK,2015-01-16,FALSE,
